valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,cluster_label
0.142,1962,0.948,"['Ludwig van Beethoven', 'George Szell', 'Cleveland Orchestra']",0.299,592867,0.0587,0,6S9JholJGw0EP1J9INEdDQ,0.601,5,0.111,-19.532,1,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": I. Erwachen heiterer Empfindungen bei der Ankunft auf dem Lande. Allegro ma non troppo",22,1962,0.0347,107.444,2
0.89,1971,0.6629999999999999,['Bobby Bare'],0.65,133613,0.392,0,51q4ozK5Wilju7hD7TeY2R,9.6e-06,2,0.247,-13.878,1,Help Me Make It Through the Night,22,1971-01-05,0.0274,77.01899999999998,0
0.233,1953,0.955,['Original Broadway Cast Of Can-Can'],0.45,201840,0.103,0,3cL5c8dEDtov6acLNqGdHC,0.0,5,0.135,-14.644,1,C'est Magnifique,3,1953-01-01,0.0337,104.708,3
0.569,1972,0.0587,['Jeff Beck'],0.615,300267,0.459,0,0F6UEaQpq2FGH4JowTVkIF,6.759999999999999e-05,0,0.102,-10.989,1,Tonight I'll Be Staying Here with You,25,1972-05-01,0.0494,127.687,10
0.467,2020,0.213,['The Kid LAROI'],0.662,161385,0.413,1,27OeeYzk6klgBh83TSvGMA,0.0,0,0.134,-7.357,1,WITHOUT YOU,81,2020-11-06,0.0299,93.005,19
0.713,2007,0.000418,['Klaxons'],0.463,165120,0.836,0,6BqWhxll86CGGE6WxgdRqG,7.38e-06,2,0.25,-2.776,0,Golden Skans,65,2007,0.0381,141.955,13
0.961,2002,0.246,"['Snoop Dogg', 'Pharrell Williams', 'Uncle Charlie Wilson']",0.907,298307,0.695,1,7FrJV8tydWEv1Mxu2mIQrm,0.0,11,0.0808,-6.268,0,Beautiful,62,2002-01-01,0.135,101.007,19
0.924,1964,0.614,['The Beatles'],0.588,158147,0.7240000000000001,0,5xf0zdP4KCfshyVn02D3Ea,8.92e-05,7,0.877,-6.63,1,Kansas City / Hey-Hey-Hey-Hey - Medley / Remastered 2009,45,1964-12-04,0.0335,131.36,9
0.642,1965,0.101,['The Who'],0.472,245507,0.883,0,79534UgfcUxAbzLt6zLh08,0.903,4,0.221,-8.568999999999999,1,The Good's Gone - Stereo Version,29,1965-12-03,0.0382,126.642,15
0.439,1979,0.976,['The Durutti Column'],0.613,144000,0.2,0,3zTevRmiLGIDl3vxqiME3Y,0.89,11,0.117,-13.371,0,Sketch for Winter,28,1979-01-01,0.061,101.353,8
0.476,1989,0.557,['Mazz'],0.618,229840,0.58,0,3baOh8JLoNB3DdO2cBbTSK,1.13e-06,4,0.106,-6.487,1,No Te Olvidaré,45,1989-01-01,0.0234,106.417,16
0.7040000000000001,2007,0.657,['2Pac'],0.731,252293,0.417,1,3nXh2gWpgtjBw4HTBSgZ3e,0.0,8,0.115,-8.708,1,Thugz Mansion - 2Pac Original/Acoustic,48,2007-12-03,0.168,88.161,19
0.212,1956,0.905,"['Edith Adams', 'Peter Palmer']",0.291,180267,0.263,0,7dyn1TFF9LKJoeOX9oppvd,1.11e-06,8,0.151,-12.585,1,Namely You,10,1956,0.0327,91.38,3
0.161,1958,0.862,['Julie London'],0.445,127427,0.0973,0,2r6PnfwmKCBA5yBXMdfVZb,1.56e-06,1,0.115,-20.097,1,I Got Lost In His Arms,16,1958,0.0548,100.842,14
0.378,1944,0.984,['Frank Sinatra'],0.489,155373,0.126,0,1cD3rykh0Zk3y2YKO8LPaI,0.002,5,0.207,-17.121,1,The Brooklyn Bridge,28,1944,0.0426,85.583,3
0.483,1966,0.5720000000000001,"['John Mayall & The Bluesbreakers', 'Eric Clapton']",0.5870000000000001,180667,0.49,0,66EJzuzUOkBjeJunT7RMGN,0.00405,0,0.218,-7.34,1,Double Crossing Time - Stereo,25,1966-06-22,0.0264,82.35700000000001,3
0.5720000000000001,1980,0.000179,['The Psychedelic Furs'],0.349,156502,0.916,0,4jrgEpY4HmvIvT63grA20X,0.00467,11,0.143,-6.3210000000000015,0,Pulse,34,1980,0.0783,158.526,13
0.621,2017,0.409,['Lil Uzi Vert'],0.6970000000000001,264124,0.531,1,14nAQy3fHVzDb7LKxpS7Ld,0.0,10,0.142,-5.527,0,Pretty Mami,58,2017-08-25,0.0402,139.972,19
0.481,1926,0.0384,['Эрнест Хемингуэй'],0.6990000000000001,100200,0.187,1,6XSm7HngoGvLlOViuMQfAW,0.0,7,0.308,-18.027,1,Часть 8.2 - Фиеста,0,1926,0.954,103.595,7
0.701,1969,0.687,['Led Zeppelin'],0.652,132587,0.44,0,6AhZVsDudTq5KdJ5LbE32f,0.9,6,0.122,-10.584,1,Black Mountain Side - Remaster,43,1969-01-12,0.0392,116.053,8
0.287,1946,0.992,"['Frédéric Chopin', 'Arthur Rubinstein']",0.21,77253,0.127,0,28EMRoZWCKJwoZ0rlIGLKm,0.841,11,0.102,-21.307,1,"Piano Sonata No. 2, Op. 35, in B-Flat Minor: Finale: Presto",1,1946,0.0366,98.34,17
0.517,1940,0.675,"['Duke Ellington', 'Duke Ellington Orchestra']",0.6,291267,0.5820000000000001,0,7rKU3FzgxtTx9kW22b8s2i,0.229,4,0.448,-14.853,0,Rockin' in Rhythm,6,1940-01-01,0.0984,96.864,18
0.423,1939,0.969,['Billie Holiday'],0.516,190667,0.142,0,6WjBhw2S7SeBNNXPcPtmZg,2.19e-05,0,0.177,-13.873,1,The Same Old Story - Take 1,3,1939,0.0364,85.50399999999998,3
0.284,1963,0.996,['Tsegue-Maryam Guebrou'],0.419,219147,0.0351,0,5SnYnqM27WNCTN8siQqtbv,0.945,7,0.0941,-24.865,1,Mother's Love,43,1963,0.0505,72.238,17
0.5529999999999999,1950,0.904,['Harry McClintock'],0.628,211507,0.102,0,0yq48UtYqMcdFN5Vmt4t58,0.0,7,0.279,-17.291,1,Casey Jones (The Union Scab),3,1950-01-01,0.196,129.74200000000002,0
0.794,1976,0.153,['Bad Company'],0.528,325467,0.8,0,7gsvVIoPDF3bzLhHzVnDW2,0.000192,7,0.116,-8.352,1,Run with the Pack - 2017 Remaster,24,1976-02-21,0.0291,119.527,10
0.227,1994,0.00104,['Skynatives'],0.447,226054,0.6679999999999999,0,2LuKzhGmaKzGvNMQXeS37J,0.0,2,0.362,-8.471,1,Did You Feel the Mountains Tremble,37,1994,0.037,116.947,1
0.0833,1987,0.32,"['Mason Williams', 'Mannheim Steamroller']",0.121,134333,0.184,0,0KGlG2wVDenk5wTD9UaLK0,0.542,0,0.0909,-12.719,1,Sunflower,27,1987,0.035,202.528,15
0.861,2007,0.157,['Finger Eleven'],0.644,208107,0.939,0,28IEbk5a7twNTbUEvWslUb,0.0,11,0.233,-3.486,0,Paralyzer,71,2007-01-01,0.0456,106.031,13
0.775,2008,0.000343,['Black Kids'],0.478,217707,0.927,0,46BMGjAnLVVR1gZcayw93j,0.0,0,0.359,-4.266,1,I'm Not Gonna Teach Your Boyfriend How to Dance with You,45,2008-07-22,0.047,125.346,1
0.396,2008,0.0116,['Kalafina'],0.325,256053,0.795,0,4UG8TlKQRhvXeNigcHT8vr,0.00168,2,0.0608,-5.729,1,to the beginning,48,2008,0.0556,153.129,1
0.928,1985,0.0102,['Talking Heads'],0.618,233133,0.5660000000000001,0,2Ts6CXoCmnFilpPKdaZz4i,0.00131,11,0.0387,-10.47,0,Stay up Late,29,1985-07-10,0.0435,110.977,5
0.935,1992,0.7040000000000001,"['Chalino Sanchez', 'Los Amables Del Norte']",0.493,175891,0.61,0,0gySORG1cXDarlA9LEQvSi,1.29e-05,5,0.0878,-6.992000000000001,1,Alma Enamorada,60,1992-05-14,0.0454,165.832,11
0.364,2019,0.118,"['Polo G', 'Lil Baby', 'Gunna']",0.862,223787,0.6890000000000001,1,2VIMXmWUIqhMqg6h5FOFPG,0.0,1,0.0729,-5.68,1,Pop Out Again (feat. Lil Baby & Gunna),67,2019-06-07,0.3229999999999999,83.964,19
0.967,2001,0.395,['El Gran Combo De Puerto Rico'],0.754,263920,0.875,0,1IcnHHfeAkdc88LybFWwb9,0.0,7,0.0905,-1.94,0,Me Liberé,59,2001,0.0407,97.522,13
0.396,1952,0.902,['Lefty Frizzell'],0.496,188000,0.254,0,0zsKpQrofq6ADUJCcB8ixb,0.00218,2,0.0983,-14.153,1,Almost Persuaded,10,1952-02-01,0.0274,81.845,3
0.351,1986,0.298,['Air Supply'],0.565,249067,0.412,0,6gAhuDvn8Ef6P710UMze9W,6.91e-06,7,0.206,-14.092,1,Lonely Is the Night,58,1986-02-01,0.0242,83.19,16
0.7959999999999999,1940,0.992,['Stellakis Perpiniadis'],0.541,190080,0.258,0,35SQCaQ3wpBP7N7PjD6MXz,0.954,10,0.157,-13.997,1,Magges mou simmorfothite,0,1940-01-01,0.0421,116.582,8
0.484,1965,0.209,['The Spencer Davis Group'],0.371,177307,0.8909999999999999,0,0umo8TT1q9CQbOwfjHHK1O,0.0978,10,0.321,-6.5870000000000015,1,Sittin' And Thinkin' - Mono Version,22,1965-11-02,0.14,106.2,12
0.736,1981,0.0528,['Z.Z. Hill'],0.779,315093,0.428,0,5ZBnVHVp7PyuQzlAJXoHQ9,0.00582,0,0.0733,-14.431,1,Down Home Blues,39,1981-11-18,0.0494,123.697,10
0.929,2018,0.214,['BTS'],0.519,211224,0.828,0,01dmH2IPkrLNWIMPNXlreE,0.0,5,0.0571,-5.523,1,Paradise,67,2018-05-18,0.365,139.41299999999998,10
0.787,2010,0.00854,"['Enrique Iglesias', 'Usher']",0.662,214760,0.942,0,1XS0Gyb2YyUgoxa8O67emr,0.0,3,0.117,-3.631,0,Dirty Dancer,50,2010-01-01,0.072,133.03,13
0.316,1955,0.75,['Javier Solís'],0.289,172280,0.339,0,72CxcmTa1cfTPKpzupKAIS,0.00549,2,0.409,-6.919,1,Mi Último Bolero,20,1955,0.0297,92.912,3
0.764,1965,0.499,['The Rolling Stones'],0.5670000000000001,135733,0.5660000000000001,0,0LQuXd8h0Ee8b6jGLdqxw2,0.262,7,0.5539999999999999,-9.602,1,Look What You've Done - Mono Version,25,1965-12-04,0.0492,98.307,0
0.71,2010,0.292,['Vampire Weekend'],0.69,235733,0.363,0,6000CTcjDKMkA1b7tgLcVi,0.422,2,0.0796,-15.782,1,Taxi Cab,42,2010-01-12,0.066,167.979,11
0.3,1963,0.775,['Julie London'],0.362,140573,0.265,0,1cNZ6H5kfqqrXYod2Mj45k,3.79e-05,9,0.0966,-14.208,1,The End Of A Love Affair,16,1963,0.0328,90.523,3
0.755,1945,0.994,['Renuka Devi'],0.669,195632,0.115,0,2DIFWDq1NuLKjunB2MgiLe,0.00811,8,0.125,-9.545,1,Rag Rag Mein Jagi Umangen,0,1945-01-01,0.496,74.53699999999998,0
0.94,1965,0.0526,['Miguel Angel'],0.687,165227,0.6629999999999999,0,3WLf5aW48LL1FFS4UrdthD,2.11e-05,11,0.212,-7.044,1,El Esqueleto,31,1965,0.0404,151.333,11
0.93,1992,0.21,['Liberación'],0.654,177107,0.758,0,34dKLs3lTn2gqEai9xZSgc,0.0,0,0.0862,-6.4579999999999975,1,Cómo Estás Tú,65,1992-01-01,0.0316,93.271,10
0.459,1951,0.984,['Sam Eskin'],0.449,101400,0.0456,0,3L6vvA8JQJAtQlyDg32ydR,0.0,9,0.145,-22.856,0,River Driver's Song,0,1951-01-01,0.0402,70.697,14
0.435,1974,0.653,['Abigale Haness'],0.345,128827,0.528,0,390L18kdjOULe96kMIATtj,0.0,0,0.261,-8.195,1,"Toucha, Toucha, Touch Me",22,1974-01-01,0.0653,174.465,11
0.91,1984,0.487,['Gilberto Gil'],0.732,289413,0.528,0,0Lcycsddsg3T9F9sqDTWgx,0.0177,6,0.0411,-9.83,0,Vamos fugir,47,1984,0.108,134.751,5
0.7709999999999999,2006,0.795,"['Danny Elfman', 'Paul Reubens', ""Catherine O'Hara""]",0.7440000000000001,182627,0.524,0,06iUp1XbbaOvAmzrrZeT32,0.0,4,0.521,-12.009,0,Kidnap The Sandy Claws,60,2006-01-01,0.103,137.566,5
0.833,1985,0.239,['Bread'],0.595,195147,0.5660000000000001,0,4AxuLJShRfZvcqEMFvY4Af,0.00194,9,0.0803,-14.515,1,Any Way You Want Me,31,1985-08-13,0.106,173.373,11
0.152,2018,0.0169,['5 Seconds of Summer'],0.596,203418,0.8540000000000001,0,55S2PQgSMYAhgoTCcGCDfw,0.0,7,0.124,-5.114,0,Youngblood,75,2018-04-12,0.463,120.274,13
0.0916,1959,0.8390000000000001,['Nina Simone'],0.309,337267,0.237,0,3JrRa046CuUwunlwV2TzhJ,0.0164,2,0.86,-17.205,0,"Summertime - Live Instrumental Version - September 15, 1959",16,1959,0.0377,70.585,9
0.606,1971,0.0508,['The Who'],0.471,261933,0.754,0,6xBA8iQmu1zT0RAffZEiQi,0.0,9,0.109,-8.232000000000001,0,Pure And Easy,21,1971-08-14,0.058,129.37,5
0.0642,1949,0.973,"['Ruggero Leoncavallo', 'Richard Tucker']",0.175,220133,0.254,0,1Ldq7mHyUlXoj9MLWYWh92,0.0101,4,0.103,-11.793,1,"Pagliacci: ""Recitar! Mentre preso - Vesti la giubba""",1,1949,0.0393,64.113,3
0.522,1944,0.408,"['Dale Carnegie', 'Till Hagen', 'Stefan Kaminski']",0.698,681920,0.272,0,5xU3L2gf59i9KJPmLTQxe1,0.0,10,0.219,-17.602,0,"Sorge dich nicht - lebe! - Die Kunst, zu einem von Ängsten und Aufregungen befreiten Leben zu finden, Kapitel 46",13,1944,0.952,105.797,7
0.313,2009,0.0498,['Wisin & Yandel'],0.545,235080,0.672,0,3QWlqqpc4EOm52xipzSehQ,2.36e-06,7,0.249,-7.815,1,Gracias A Ti,55,2009-01-01,0.0435,159.96,12
0.752,1997,0.0118,['Next'],0.847,259440,0.402,1,5IFCyWplye09HytIP80RCF,0.0,7,0.283,-9.952,1,Too Close,66,1997-09-30,0.0641,99.693,19
0.264,2009,0.605,['Kirk Whalum'],0.338,383587,0.62,0,5gHe8PI93F8WjdxglPkRU9,1.04e-06,6,0.983,-7.925,0,Make Me A Believer,47,2009,0.0428,64.763,9
0.0728,1990,0.936,"['Johann Sebastian Bach', 'Orpheus Chamber Orchestra']",0.0891,284000,0.0894,0,6t7lMFHSifu9j8NPMNCv9T,0.748,2,0.416,-25.653,1,"Orchestral Suite No. 3 in D Major, BWV 1068: 2. Air",57,1990-01-01,0.042,80.828,17
0.0988,1986,0.7440000000000001,"['Johann Pachelbel', 'Sir Neville Marriner', 'Academy of St. Martin in the Fields']",0.128,301587,0.132,0,1Mse9NKBbEASi50CQ4aYhr,0.942,2,0.107,-17.67,1,"Pachelbel: Canon and Gigue in D Major, P. 37: I. Canon",53,1986,0.0353,85.314,17
0.0702,1948,0.992,['G. I. Gurdjieff'],0.1669999999999999,353840,0.0787,0,0Q43w9ZMkcNSmOoOpU2HQ5,0.898,7,0.322,-20.169,1,"49b) No. 51, First Series",1,1948-04-15,0.0497,80.05199999999998,17
0.302,1962,0.949,"['Patsy Cline', 'The Jordanaires']",0.341,150467,0.0459,0,69LpTXgwTVeIDfAcozZ8n5,0.0,9,0.0912,-20.506,1,Half As Much,33,1962,0.0352,134.30200000000002,14
0.371,1936,0.994,['Roy Acuff'],0.772,167800,0.0463,0,6d5ZVGeAM9SbfeY5sAm9Qb,2.42e-06,5,0.127,-15.193,1,Drifting Too Far From The Shore,2,1936,0.0397,112.519,0
0.376,1949,0.919,"['Cole Porter', 'Alfred Drake', 'Kiss Me, Kate Ensemble', 'Pembroke Davenport', 'Original Broadway Cast Orchestra']",0.304,248907,0.338,0,2kdCIBJ24x9xjbTgyCgZsa,8.590000000000001e-05,10,0.246,-13.958,0,"Kiss Me, Kate: Were Thine That Special Face",0,1949,0.0363,83.15100000000002,18
0.407,1956,0.971,['Aretha Franklin'],0.304,205173,0.317,0,3JQvpuGP0UKoUMnyl3eXxs,0.00385,7,0.109,-7.75,1,Precious Lord - Pt. 1 / Remastered/2019,22,1956-01-01,0.0377,163.793,11
0.14,1945,0.987,"[""Vincent d'Indy"", 'Pierre Monteux']",0.225,227400,0.368,0,343zdGWJtTO6iWhZ5DU985,0.94,8,0.348,-12.852,1,"Istar - Symphonic Variations, Op. 42: III. Très animé",0,1945,0.0342,79.858,17
0.647,1975,0.0482,['Rush'],0.413,217773,0.748,0,69XM8H8if0YrYAAwW08fKA,0.0017,4,0.18,-8.064,0,I Think I'm Going Bald,31,1975-09-24,0.0688,130.322,13
0.957,1986,0.649,['Nelson Cavaquinho'],0.596,207787,0.501,0,5rcwVk85FLHsELX96A1AJF,0.0,7,0.346,-13.145,0,Quando Eu Me Chamar Saudade,45,1986-09-16,0.0344,160.796,5
0.6559999999999999,1978,0.333,['kalapana'],0.585,197667,0.387,0,4moQkUoD9M7Kcfj7VFRIgG,0.0,4,0.109,-12.052,1,Lost Again,21,1978-10-23,0.0338,133.877,11
0.7490000000000001,2002,0.407,"['Diddy', 'Ginuwine', 'Loon', 'Mario Winans', 'Tammy Ruggieri']",0.926,286067,0.512,0,3nc26BadAx1ovvrzxcj80x,0.0,1,0.031,-6.178999999999999,1,I Need A Girl PT II - Album Version (Edited),54,2002-01-01,0.254,100.037,10
0.7070000000000001,1989,2.28e-05,['Faith No More'],0.493,146173,0.938,0,04wJFMTWpHbNMbkXewx7pL,0.0159,4,0.121,-7.221,0,Surprise! You're Dead!,36,1989-06-20,0.0819,94.655,13
0.613,1998,0.865,"['Sublime', 'Dario Baldan Bembo', 'Eric Wilson']",0.5589999999999999,184733,0.232,0,2zlrtodRDvPLPgjAe14lA8,0.0,7,0.384,-13.72,1,Boss D.J. - Acoustic Version,36,1998-11-17,0.054,119.232,16
0.0741,1954,0.957,['Jackie Gleason'],0.151,206280,0.1639999999999999,0,33uM31CONjePsarxsHbFEl,0.8490000000000001,5,0.145,-13.455,1,I Got It Bad (And That Ain't Good),21,1954-08-02,0.0328,84.87200000000001,17
0.599,1989,0.835,['The McGuire Sisters'],0.443,178960,0.193,0,4bsND9IuJz18UtFx2MwwO8,0.0,1,0.0855,-10.479,1,Sincerely,38,1989-01-01,0.0276,74.505,3
0.586,1939,0.991,['Zavaidoc'],0.682,147618,0.0782,0,1kVYABOL0VFpVeEXKMpTwi,0.0,11,0.368,-14.678,0,Foaie verde foi de praz,0,1939-01-01,0.126,84.84899999999998,18
0.395,2016,0.535,['j^p^n'],0.575,120000,0.226,0,2tw0XH9LfAmDf0H5IY8O4I,0.0,5,0.347,-12.545,1,Springtime,58,2016-04-25,0.088,119.984,16
0.7340000000000001,1988,0.183,['Mannheim Steamroller'],0.7859999999999999,251267,0.557,0,3oj82721sluKkESJagui38,0.00201,7,0.176,-8.036,1,Little Drummer Boy,38,1988,0.0307,107.909,10
0.475,2005,0.171,['50 Cent'],0.575,264560,0.937,1,3iAqQ5F0syAZz1cPGJUeMW,0.00403,6,0.125,-1.749,1,Gunz Come Out,49,2005-03-03,0.392,90.389,19
0.779,1996,0.198,"['The Roots', '?uestlove']",0.885,307120,0.598,1,3geOxrDcoeBg522CPGCYvz,0.0,6,0.384,-6.662999999999999,1,Respond/ React,39,1996-09-24,0.3720000000000001,95.402,19
0.5720000000000001,1936,0.943,['Roy Acuff'],0.512,165627,0.245,0,5lJ7VYdrvOaIx5uVPSZ9Lr,1.2e-05,7,0.139,-14.394,1,The Prodigal Son,1,1936,0.0596,173.422,0
0.336,2011,0.221,['Jake Owen'],0.6459999999999999,210973,0.7609999999999999,0,2Xdatbm43IXEVi0wmKeJve,0.0,7,0.109,-3.991,1,Alone With You,52,2011-08-26,0.0267,108.999,12
0.7440000000000001,2011,0.0843,['Selena Gomez & The Scene'],0.682,195613,0.927,0,3TcL0dyCMyr0kyTTc4NLgI,0.0,4,0.149,-2.915,1,Who Says,75,2011-01-01,0.0479,101.019,10
0.912,2000,0.0462,['Aaron Carter'],0.944,204733,0.8859999999999999,0,4fF34Yf5KsfUbCORyLGpEj,0.0,1,0.0429,-4.121,1,Aaron's Party (Come Get It),43,2000-09-07,0.135,117.03,10
0.77,1969,0.0133,['Stevie Wonder'],0.408,165173,0.685,0,6jWwn84wCdecL3u7D2z1jK,1.09e-06,0,0.0578,-8.997,1,You And Me,22,1969-08-01,0.0331,103.716,1
0.735,2010,0.705,"['Breakbot', 'Irfane']",0.831,215787,0.794,0,5jr6pG3khBcBXZRm8NogSe,3.4e-05,2,0.0978,-3.701,0,Baby I'm Yours,62,2010-02-15,0.0752,118.075,13
0.574,1986,0.00929,['Ozzy Osbourne'],0.529,248453,0.979,0,5PqNAorQun71NZzL7c0myK,4.55e-05,6,0.331,-6.428999999999999,1,Secret Loser,44,1986-02-22,0.0723,151.003,12
0.899,2001,0.426,['Los Tigres Del Norte'],0.754,178053,0.457,0,6WZxlWrAukPrcfenEjV9t6,4.39e-06,8,0.0747,-11.34,1,El Espinazo Del Diablo,48,2001-01-01,0.204,110.52,16
0.773,2006,0.0625,['The Bobby Fuller Four'],0.5539999999999999,154613,0.991,0,1EOHyGBzOPj5oLWOQGZQsV,0.00354,7,0.143,-1.005,1,Let Her Dance,42,2006-11-28,0.0386,141.075,12
0.913,1992,0.154,['Brenton Wood'],0.742,141329,0.6629999999999999,0,3yJ37B8pPZwZL2tnzjWy9A,0.0,10,0.197,-5.06,0,Gimme Little Sign,40,1992-01-01,0.0321,113.005,5
0.6729999999999999,1978,0.000544,['Cheap Trick'],0.468,221333,0.875,0,4lGF1MDPkeWbOSROAxXTFS,0.271,9,0.287,-7.529,1,Auf Wiedersehen,28,1978-04,0.0334,142.977,12
0.263,1993,0.00235,"['Sonic Youth', 'Cypress Hill']",0.643,229267,0.271,0,4eObWNJwTvfQe66wIzfHjb,0.461,0,0.546,-16.505,0,I Love You Mary Jane,45,1993-06-07,0.0842,79.402,9
0.767,2020,0.125,['Sech'],0.805,184255,0.562,0,3ZG8N7aWw2meb6UrI5ZmnZ,4.96e-06,7,0.148,-3.117,0,Relación,85,2020-05-21,0.105,172.09400000000005,13
0.133,1990,0.991,"['Wolfgang Amadeus Mozart', 'Jenő Jandó', 'Concentus Hungaricus', 'Matyas Antal']",0.226,455493,0.0271,0,0yeK4HTQVtBnP7JAgpdvvE,0.923,3,0.191,-28.638,1,"Piano Concerto No. 24 in C Minor, K. 491: II. Larghetto",36,1990-04-01,0.0353,95.939,17
0.929,1942,0.809,"['Dinah Washington', 'Titus Turner', 'Morris Levy', 'Henry Glover', 'Aretha Franklin', 'Robert Mersey']",0.583,145707,0.7,0,4lQ73vQO71CmNZVYZWPOm1,0.0,3,0.162,-11.43,1,Soulville - 2002 Mix,0,1942,0.0626,148.871,0
0.899,2019,0.503,['Los Dos Carnales'],0.5920000000000001,163706,0.634,0,6vZnpaBquxZQzTZqJrap1B,0.0,10,0.0904,-6.03,1,Mi Profesión,62,2019-11-29,0.177,92.556,16
0.725,1991,0.0204,"['Suzanne Vega', 'DNA']",0.86,228307,0.439,0,7f9sC9fvtjYSZYOLSmKJlq,0.0147,6,0.0465,-12.264,0,Tom's Diner,53,1991-01-01,0.0495,99.144,5
0.0845,1949,0.967,"['Giuseppe Verdi', 'James Levine', 'Metropolitan Opera Orchestra']",0.257,251667,0.144,0,6bWJeRoWJki9SNtgguMr9K,0.0005769999999999,10,0.123,-20.401,1,Celeste Aida from Aida - Vocal,7,1949,0.0436,82.431,14
0.956,1958,0.7859999999999999,['The Drifters'],0.754,151800,0.442,0,1jaI8oxzBzLWj1zQ9zQ8CL,0.0,10,0.0915,-7.331,1,Drip Drop,14,1958,0.0697,119.306,0
0.105,1991,0.159,['Mariah Carey'],0.413,252267,0.419,0,3777jJvihbzjNFDkwGUSxi,0.00114,11,0.106,-11.759,1,So Blessed,38,1991-09-17,0.032,179.541,12
0.8490000000000001,1923,0.975,['André Baugé'],0.607,127893,0.279,0,34rdVyVGI2u6I0tNWc8v0Y,0.0,5,0.219,-13.411,1,Nous Avons Fait Un Beau Voyage,0,1923,0.174,73.673,0
0.586,2004,0.12,['Feist'],0.956,216507,0.379,0,4Wo3ZATquIN6z4Zr1W4749,0.000185,0,0.0964,-9.767,0,One Evening,44,2004-01-01,0.0372,112.135,5
0.785,1961,0.52,['The Dave Brubeck Quartet'],0.523,277707,0.329,0,2djpFaL4yqTH3fvDKijsMv,0.0221,5,0.0883,-16.36,0,Far More Blue,43,1961,0.042,168.05599999999995,18
0.962,1978,0.223,['Rick James'],0.609,288360,0.887,0,3zBgxIbKXIWGOGL5XQuQKt,0.0,1,0.117,-7.013,0,Be My Lady,22,1978-04-20,0.0486,129.686,5
0.56,1964,0.964,"['Asha Bhosle', 'Mohammed Rafi']",0.439,290400,0.447,0,6gxSvQV8ApYIrL23DSxN5x,0.00217,5,0.136,-7.341,1,Isharon Isharon Men Dil Lenewale,23,1964-12-30,0.0412,137.18200000000002,11
0.546,2005,0.000658,['Korn'],0.687,199773,0.677,0,6p2liQLGoDaLXgND68bfVt,0.000146,2,0.0564,-4.172,1,Coming Undone,72,2005-12-06,0.0508,75.05199999999998,1
0.799,1930,0.993,"['Felipe V. Rivera', 'Orquesta Tipica Boliviana']",0.373,168385,0.38,0,4Ym0wpCvjs7XYFgq9bGK14,0.00116,9,0.29,-12.878,0,La Vecina del Frente (Bailecito),0,1930-01-01,0.0448,163.861,18
0.474,2003,4.84e-05,['Ill Niño'],0.531,196853,0.983,0,4dSAuM3CkN1a9mhqn1xB4J,0.0417,5,0.4370000000000001,-3.039,1,How Can I Live,50,2003-09-22,0.0522,100.89,1
0.193,1994,0.0626,['Aaliyah'],0.59,298600,0.514,0,7xvVKAJVbeO0IpwoXMuEgx,1.35e-05,9,0.185,-8.362,1,Street Thing,36,1994-05-22,0.0335,127.853,12
0.6890000000000001,1998,0.774,"['Hank Williams', 'Drifting Cowboys']",0.672,161640,0.243,0,13Oi7vfd9mrujcEmGAYAPe,1.7899999999999998e-05,0,0.0819999999999999,-11.634,1,Your Cheatin' Heart,52,1998-09-22,0.0281,127.716,10
0.951,1979,0.537,['Johnny Cash'],0.609,197947,0.662,0,1I6JYb1GfXpWfKY4VHKtaY,2.8e-06,5,0.122,-9.948,1,Cocaine Blues,41,1979-05-01,0.0669,143.477,10
0.778,1994,0.0376,['Allman Brothers Band'],0.5329999999999999,244133,0.7829999999999999,0,6Qqp3cPe9CVcFEUXqgFLN0,0.0334,5,0.155,-6.904,1,All Night Train,34,1994-05-03,0.0252,93.703,10
0.588,2007,0.0394,['Mary J. Blige'],0.923,242133,0.795,0,33vzOPcd9FRirYGlCu32x4,0.000565,11,0.101,-3.61,0,Just Fine,64,2007-01-01,0.117,123.021,13
0.956,1955,0.96,['Relangi'],0.545,152773,0.523,0,5X86aXVoLJclRAp3EGNtFM,0.00336,1,0.334,-10.734000000000002,1,Babu Dharmam Cheyi Babu,2,1955-12-31,0.233,86.59,0
0.579,1984,0.283,['The Temprees'],0.6809999999999999,261827,0.262,0,2lRD5UGnUCaon5g5cHbkCC,7.86e-06,5,0.0834,-15.293,1,Love...Can Be So Wonderful,49,1984-01-01,0.0273,139.359,16
0.804,1973,0.0927,['Jerry Jeff Walker'],0.496,275640,0.759,0,7xE8T97EFeAWEd3eslXqpq,9.84e-05,4,0.596,-10.061,1,"Up Against The Wall, Red Neck",41,1973-11,0.0791,134.483,9
0.178,2005,0.0113,['T-Pain'],0.652,216271,0.505,0,2Ww07D190BUH4qE8tJ7dOY,0.0,2,0.096,-9.204,0,Studio Luv,40,2005,0.0539,130.463,13
0.59,2011,0.00643,['Puscifer'],0.5579999999999999,174160,0.8340000000000001,0,4YmBVg2RRSCg3ba77g1ilQ,0.00401,4,0.116,-4.642,0,Conditions of My Parole,47,2011-10-18,0.0577,146.58,13
